cell_code,weight
0,0.1666162142883488
1,0.1656155420814527
2,0.1636495205697548
3,0.16077432651329038
4,0.1571368386683221
5,0.15585437107435476
6,0.16625305944219576
7,0.169348381714675
8,0.17241543014474467
9,0.17464903732381712
10,0.1759329611387252
11,0.17622659615252934
12,0.1757094881644633
13,0.1751383271522967
14,0.1738130838331521
15,0.17152711684891242
16,0.16833977814207624
17,0.16500537682800245
18,0.16502207734772664
19,0.14603373937063696
20,0.15091641167054695
21,0.15707314272039416
22,0.16301360357334357
23,0.16842155338687761
24,0.1734747395685827
25,0.1791064092369869
26,0.18407505662494433
27,0.1881360309094496
28,0.19118203661835226
29,0.1931287889438008
30,0.19392067075256372
31,0.19353466242123943
32,0.19198201382403232
33,0.1893074239048796
34,0.1855858435747971
35,0.18091734105226118
36,0.17548436836681414
37,0.17300461757977245
38,0.1722977302135347
39,0.12010593154953601
40,0.12442720953454368
41,0.13019416856062832
42,0.13624164333189587
43,0.14207928728687078
44,0.14955472785070234
45,0.1579340237034638
46,0.16655206475515505
47,0.17491858497274962
48,0.18288531854399867
49,0.1902927912416794
50,0.1969756968842422
51,0.2027699894739157
52,0.20752138069337447
53,0.21109461315102515
54,0.21338258520335493
55,0.21431422376135173
56,0.21386002053858624
57,0.2120344031233344
58,0.20889457038191941
59,0.20453597530811995
60,0.19908514448043613
61,0.1926908569918039
62,0.1855148055553124
63,0.17997107449695973
64,0.17908376056163783
65,0.09680435928739892
66,0.10165796384563781
67,0.10810032356836584
68,0.11485668652521332
69,0.12171308282917696
70,0.1290806253393511
71,0.1371118117393888
72,0.14516372481303857
73,0.1531370720361959
74,0.16162890108270933
75,0.1715347347189873
76,0.18135980354911338
77,0.19095020237493893
78,0.20013155294314453
79,0.20871282904267502
80,0.21649260656833882
81,0.2232678403833906
82,0.2288448778449434
83,0.23305191917690543
84,0.23575163016958348
85,0.23685225929781525
86,0.23631557092652192
87,0.23416027008132326
88,0.23046031833273742
89,0.22533843816170465
90,0.21895591418760554
91,0.21150030066454095
92,0.20317273938127173
93,0.19417633038591414
94,0.1869655806871428
95,0.18496655455780286
96,0.0755832526823574
97,0.07973080978195372
98,0.08543362330812498
99,0.09160809037347135
100,0.09811770145526497
101,0.10560165480032084
102,0.11361399455189884
103,0.12196437217588825
104,0.1306092450829683
105,0.1394903400271074
106,0.14853286307000196
107,0.15764402535837488
108,0.16671213829002712
109,0.17560658969365542
110,0.18595542349534944
111,0.19715061261132188
112,0.20814471906944743
113,0.2187336790947005
