cell_code,weight
0,7.18055927172202e-06
1,7.2752405289034325e-06
2,7.405163781462091e-06
3,7.532458678616868e-06
4,7.656883663805768e-06
5,7.778198357930085e-06
6,7.896164369693236e-06
7,8.010546118564951e-06
8,8.121111666269212e-06
9,8.22763355251293e-06
10,8.329889630533065e-06
11,8.427663897907612e-06
12,7.835044427511035e-05
13,8.02447992875708e-05
14,8.213233350311856e-05
15,8.401002751213679e-05
16,8.587479063988476e-05
17,8.772346881706475e-05
18,8.955285301720764e-05
19,9.135968823631188e-05
20,9.314068298561687e-05
21,9.489251926342734e-05
22,9.661186296745848e-05
23,9.829537470457334e-05
24,9.99397209503719e-05
25,0.00010154158550713654
26,0.000103097681204563
27,0.00010460476178434115
28,0.00010605963390639958
29,0.00010745916921189713
30,0.00010880031637574738
31,0.00011008011307965525
32,0.00011129569783537886
33,0.00011244432158720822
34,0.00011352335902252731
35,0.00011453031951978715
36,0.00011546285766429893
37,0.00011631878326394762
38,0.00011709607079923257
39,0.00011779286824494789
40,0.00011840750520430563
41,0.00011893850030035477
42,0.00011938456777413357
43,0.00011974462324404956
44,0.00012001778858650652
45,0.00012020339590369352
46,0.00012030099055070462
47,0.0001203103332006695
48,0.00012023140093332218
49,0.00012006438733930385
50,0.0001198097016394712
51,0.00011946796682542534
52,0.00011904001683441025
53,0.00011852689277847004
54,0.00011792983825435447
55,0.00011725029376694517
56,0.00011648989030498601
57,0.00011565044211346997
58,0.0001147339387122274
59,0.0001137425362149302
60,0.00011267854800689959
61,0.00011154443484371188
62,0.00011034279443563113
63,0.00010907635058533371
64,0.00010774794194820625
65,0.00010636051048571119
66,0.00010491708968291025
67,0.00010342079260122441
68,0.00010187479983692078
69,0.00010028234745466426
70,9.864671496376152e-05
71,9.697121340255369e-05
72,9.525917359373535e-05
73,9.351393463030408e-05
74,9.173883264837657e-05
75,8.993718993932476e-05
76,8.811230444959233e-05
77,8.626743971226465e-05
78,8.440581524995595e-05
79,8.253059748396646e-05
80,8.064489117995291e-05
81,7.875173145561424e-05
82,7.685407637115995e-05
83,7.495480011865766e-05
84,7.305668682176357e-05
85,7.116242495289286e-05
86,6.927460237059007e-05
87,6.739570197577284e-05
88,6.552809798163886e-05
89,6.367405278840214e-05
90,6.183571445065254e-05
91,6.001511472203388e-05
92,5.821416765913902e-05
93,5.6434668763999686e-05
94,5.467829464234014e-05
95,5.2946603152844765e-05
96,5.124103402107531e-05
97,4.9562909890339056e-05
98,4.791343778077029e-05
99,4.6293710927109065e-05
100,4.470471096515533e-05
101,4.31473104366079e-05
102,4.1622275581966564e-05
103,4.013026939136316e-05
104,2.470875119989659e-06
105,2.6765272391927482e-06
106,2.8992934138313443e-06
107,3.1405975780560426e-06
108,3.401982110618728e-06
109,3.685117683749831e-06
110,3.9918139305767184e-06
111,4.324030999062987e-06
112,4.683892066087414e-06
113,5.073696891388231e-06
114,5.495936497710804e-06
115,5.95330907065547e-06
116,6.448737179475693e-06
117,6.9853864284693075e-06
118,7.566685657693612e-06
119,8.19634882157549e-06
120,8.878398684639256e-06
121,9.61719248510988e-06
122,1.041744972963456e-05
123,1.1284282295884193e-05
124,1.2223227034430208e-05
125,1.3240281077132928e-05
126,1.4341940076429035e-05
127,1.5535239618465592e-05
128,1.6827800073124776e-05
129,1.8227875165729396e-05
130,1.974440457876242e-05
131,2.138707091740853e-05
132,2.316636140030132e-05
133,2.5093634666699144e-05
134,2.7181193123604646e-05
135,2.944236129128627e-05
136,3.189157064347085e-05
137,3.454445147938857e-05
138,3.741793240907368e-05
139,4.053034808134651e-05
140,4.390155583541454e-05
141,4.755306201341161e-05
142,5.150815873151427e-05
143,5.579207197288512e-05
144,6.04321219367364e-05
145,6.545789665399622e-05
146,7.090143996344258e-05
147,7.679745503129272e-05
148,8.318352469413896e-05
149,9.010035000997753e-05
150,9.759200851445577e-05
151,0.00010570623380233452
152,0.00011449471818542474
153,0.00012401344032081683
154,0.00013432301985735203
155,0.00014548910131326564
156,0.00015758276957817882
157,0.0001706809996248171
158,0.00018486714322438335
159,0.00020023145568459324
160,0.0002168716658698702
161,0.00023489359302550288
162,0.00025441181420661745
163,0.00027555038641492296
164,0.00029844362787140034
165,0.0003232369631994686
166,0.0003500878376698808
167,0.0003791667060576661
168,0.00041065810209180804
169,0.00044476179493943134
170,0.0004816940396544992
171,0.0005216889290490521
172,0.0005649998550000926
173,0.0006119010877989237
174,0.0006626894827807949
175,0.0007176863241294161
176,0.0007772393164607555
177,0.0008417247355122025
178,0.0009115497500331928
179,0.0009871549277658447
180,0.0010690169392068153
181,0.0011576514736837294
182,0.0012536163830913713
183,0.0013575150694567907
184,0.001470000133285159
185,0.001591777300342458
186,0.0017236096451763137
187,0.0018663221301273537
188,0.002020806478863814
189,0.0021880264034499666
190,0.0023690232035117505
191,0.002564921755131016
192,0.0027769369053656256
193,0.0030063802856373036
194,0.003254667553251333
195,0.0035233260645552576
196,0.003814002975248816
197,0.004128473752149755
198,0.004468651065436964
199,0.004836594009491341
200,0.005234517571946133
201,0.005664802231925224
202,0.00613000351565449
203,0.006632861265711517
204,0.007176308281551254
205,0.007763477852977365
206,0.008397709519932527
207,0.009082552128699782
208,0.009821762884004537
209,0.010619300569503703
210,0.01147931035196087
211,0.012406096484740456
212,0.013404077608972716
213,0.0144777169427074
214,0.015631416014223284
215,0.01686935503660683
216,0.01819525440327111
217,0.019612018259774083
218,0.021121199673176286
219,0.022722192786837115
220,0.02441100328126513
221,0.026178365035745395
222,0.028006851398083954
223,0.029866492153443024
224,0.03170837200057838
225,0.033456190471648675
226,0.03499797840258539
227,0.03618594067460252
228,0.036860187037437646
229,0.03690603586586135
230,0.036314946425608625
231,0.03518969914305721
232,0.033687952564412184
233,0.0319613977446812
234,0.030127371248989374
235,0.028266742215564925
236,0.026431722183130172
237,0.02465450185561058
238,0.022953962161998413
239,0.02134031139443732
240,0.01981815120195692
241,0.018388476607750073
242,0.017049980925024508
243,0.015799912241123745
244,0.014634639855956161
245,0.013550031470885479
246,0.012541705492189414
247,0.011605199936233972
248,0.010736085004047194
249,0.009930037219511256
250,0.009182887118427905
251,0.008490648621460923
252,0.007849535674764752
253,0.007255970033429503
254,0.006706582902782907
255,0.00619821235534171
256,0.005727897887070446
257,0.0052928730874045905
258,0.004890557121522984
259,0.004518545525991126
260,0.004174600676684453
261,0.0038566421847629814
262,0.003562737401268917
263,0.003291092155862125
264,0.003040041814786505
265,0.0028080427134451265
266,0.002593663997127187
267,0.0023955798874279607
268,0.0022125623802358887
269,0.0020434743727298617
270,0.00188726321081819
271,0.001742954644253596
272,0.001609647173820959
273,0.0014865067731757882
274,0.0013727619668535828
275,0.0012676992454784654
276,0.0011706587991254305
277,0.0010810305500215313
278,0.0009982504662214868
279,0.0009217971384970632
280,0.0008511886033872981
281,0.0007859793961306011
282,0.0007257578180101234
283,0.0006701434034741693
284,0.000618784573214011
285,0.0005713564602046037
286,0.0005275588965016957
287,0.0004871145493599323
288,0.0004497671959727446
289,0.000415280126838649
290,0.0003834346684274774
291,0.00035402881645339235
292,0.00032687597165946406
293,0.000301803770581495
294,0.0002786530042876165
295,0.00025727661858602314
296,0.0002375387896573758
297,0.00021931406950227538
298,0.00020248659599928772
299,0.0001869493627467477
300,0.00017260354421355743
301,0.00015935787205181834
302,0.0001471280587289487
303,0.00013583626492025093
304,0.0001254106073661566
305,0.0001157847041427922
306,0.00010689725452139051
307,9.869165080255886e-05
308,9.111561970659498e-05
309,8.412089108202817e-05
310,7.76628918622562e-05
311,7.170046335555138e-05
312,6.619560009764112e-05
313,6.111320862936501e-05
314,5.642088468532041e-05
315,5.208870739365458e-05
316,4.808904919289509e-05
317,4.439640026954925e-05
318,4.098720641073715e-05
319,3.783971924986715e-05
320,3.493385796082643e-05
321,3.225108152780698e-05
322,2.977427078414473e-05
323,2.74876194748104e-05
324,2.537653365384115e-05
325,2.3427538780370346e-05
326,2.16281939253241e-05
327,1.9967012545607064e-05
328,1.8433389323962498e-05
329,1.7017532610920936e-05
330,1.571040204058661e-05
331,1.4503650924658307e-05
332,1.33895730592585e-05
333,1.2361053607021902e-05
334,1.1411523742658387e-05
335,1.0534918774007876e-05
336,9.725639472595649e-06
337,8.978516368015613e-06
338,8.288776779238994e-06
339,7.652014373286777e-06
340,7.064161057723119e-06
341,6.52146102822515e-06
342,6.0204468061530205e-06
343,5.557917113670832e-06
344,5.130916445631834e-06
345,4.736716208213159e-06
346,4.372797304235553e-06
347,4.036834054293276e-06
348,3.726679351306909e-06
349,3.4403509539510587e-06
350,3.176018831648701e-06
351,2.931993480510405e-06
352,2.70671513577182e-06
353,2.4987438119854183e-06
354,2.306750107489296e-06
355,2.1295067145394182e-06
356,1.9658805809829186e-06
357,1.8148256734981249e-06
358,1.6753762962566517e-06
359,1.5466409224020183e-06
360,1.4277964989983e-06
361,1.3180831891325838e-06
362,1.2167995176221709e-06
363,1.1232978893634586e-06
364,1.03698045172806e-06
365,9.57295274602217e-07
366,8.8373282369901e-07
367,8.158227046311856e-07
368,7.531306569676239e-07
369,6.952557790869069e-07
370,6.418279661114084e-07
371,5.925055445703813e-07
372,5.46973088687519e-07
373,5.049394043532633e-07
374,4.6613566790933293e-07
375,4.3031370785945346e-07
376,3.9724441853637563e-07
377,3.6671629559205157e-07
378,3.385340839593668e-07
379,3.125175296500602e-07
380,2.885002274153154e-07
381,2.663285569102252e-07
382,2.4586070056474297e-07
383,2.2696573688816848e-07
384,2.0952280341465864e-07
385,1.934203239413808e-07
386,1.7855529512328057e-07
387,1.648326278651243e-07
388,1.521645393032481e-07
389,1.4046999149181328e-07
390,1.2967417320625532e-07
391,1.1970802155326974e-07
392,1.1050778032933331e-07
393,1.0201459230577615e-07
394,9.417412283462012e-08
395,8.69362123691591e-08
396,8.025455567917604e-08
397,7.408640570942436e-08
398,6.839230018924431e-08
399,6.313580924545675e-08
400,5.9305127544506684e-08
401,7.54652777854348e-06
402,7.646572714642401e-06
403,7.783869942038889e-06
404,7.918404982948568e-06
405,8.049921370341226e-06
406,8.17816382321361e-06
407,8.302879111012913e-06
408,8.423816931945547e-06
409,8.540730800775034e-06
410,8.653378941520964e-06
411,8.761525180303908e-06
412,8.86493983345287e-06
413,8.225998516477413e-05
414,8.425966412017366e-05
415,8.625245117512603e-05
416,8.823514919181156e-05
417,9.020448423667152e-05
418,9.215711392231397e-05
419,9.408963636007519e-05
420,9.599859969746851e-05
421,9.788051220962105e-05
422,9.973185290870578e-05
423,0.00010154908263032714
424,0.00010332865555093759
425,0.00010506703108561321
426,0.00010676068611104714
427,0.00010840612745440565
428,0.00010999990458484209
429,0.00011153862244100273
430,0.0001130189543248367
431,0.00011443765478950249
432,0.00011579157244717407
433,0.00011707766262112288
434,0.00011829299976564337
435,0.00011943478957719992
436,0.00012050038072064151
437,0.00012148727609545426
438,0.00012239314356881666
439,0.00012321582610467745
440,0.00012395335122120186
441,0.0001246039397126618
442,0.0001251660135762151
443,0.00012563820308894905
444,0.00012601935298602322
445,0.00012630852769669783
446,0.00012650501560140966
447,0.0001266083322798074
448,0.00012661822272669936
449,0.00012653466252015056
450,0.00012635785793341185
451,0.00012608824498987512
452,0.00012572648746779684
453,0.00012527347386898275
454,0.00012473031337296086
455,0.00012409833080525583
456,0.00012337906065521478
457,0.00012257424018527138
458,0.00012168580167960096
459,0.00012071586388567149
460,0.00011966672270725823
461,0.0001185408412119597
462,0.00011734083902014452
463,0.00011606948114549034
464,0.00011472966635989693
465,0.00011332441515746787
466,0.00011185685739354117
467,0.0001103302196753415
468,0.00010874781258078412
469,0.000107113017781271
470,0.00010542927514303154
471,0.00010370006987968059
472,0.00010192891982625708
